game_date,team,latest_report_datetime,out_count,doubtful_count,questionable_count,probable_count,available_count,weighted_injury_score,reported_player_count,estimated_absence_days_total,estimated_absence_days_max,injury_impact_score,long_term_absence_count
2022-03-12,TOR,2022-03-12 17:00:00,5,0,1,0,0,5.5,7,62.0,25.0,56.6,2
2022-03-12,UTA,2022-03-12 17:00:00,3,0,0,0,0,3.0,4,23.0,10.0,19.25,0
2022-03-12,WAS,2022-03-12 17:00:00,6,0,0,0,0,6.0,7,73.0,45.0,69.25,1
2022-03-13,ATL,2022-03-13 17:00:00,3,0,0,0,0,3.0,3,13.0,5.0,13.0,0
2022-03-13,BOS,2022-03-13 17:00:00,3,0,0,0,0,3.0,3,20.0,10.0,20.0,0
2022-03-13,BRK,2022-03-13 17:00:00,5,0,0,0,0,5.0,5,66.0,45.0,66.0,1
2022-03-13,DAL,2022-03-13 17:00:00,5,0,0,0,2,5.0,7,87.0,45.0,81.0,2
2022-03-13,DET,2022-03-13 17:00:00,6,0,0,0,0,6.0,6,38.0,14.0,38.0,1
2022-03-13,HOU,2022-03-13 17:00:00,1,0,1,0,0,1.5,2,8.0,5.0,6.35,0
2022-03-13,IND,2022-03-13 17:00:00,5,0,3,0,0,6.5,9,340.0,240.0,327.45,3
2022-03-13,LAC,2022-03-13 17:00:00,6,0,0,0,0,6.0,6,285.0,240.0,285.0,2
2022-03-13,LAL,2022-03-13 17:00:00,3,0,2,1,0,4.25,7,32.0,10.0,18.55,0
2022-03-13,MEM,2022-03-13 17:00:00,3,0,1,0,0,3.5,5,30.0,10.0,20.75,0
2022-03-13,NOP,2022-03-13 17:00:00,5,0,0,0,0,5.0,6,281.0,240.0,277.25,2
2022-03-13,NYK,2022-03-13 17:00:00,6,0,0,0,1,6.0,7,78.0,45.0,64.0,1
2022-03-13,OKC,2022-03-13 17:00:00,8,0,0,0,1,8.0,9,186.0,45.0,181.0,4
2022-03-13,ORL,2022-03-13 17:00:00,2,0,0,0,2,2.0,4,65.0,45.0,52.0,1
2022-03-13,PHI,2022-03-13 17:00:00,4,0,0,0,0,4.0,4,18.0,5.0,18.0,0
2022-03-13,PHX,2022-03-13 17:00:00,5,0,0,0,0,5.0,5,276.0,240.0,276.0,2
2022-03-14,ATL,2022-03-14 17:00:00,4,0,0,0,0,4.0,5,21.0,5.0,17.25,0
2022-03-14,CHA,2022-03-14 17:00:00,5,0,0,0,0,5.0,6,33.0,10.0,29.25,0
2022-03-14,CHI,2022-03-14 17:00:00,5,0,1,0,0,5.5,6,51.0,30.0,49.35,1
2022-03-14,CLE,2022-03-14 17:00:00,3,0,3,0,0,4.5,6,47.0,25.0,42.05,1
2022-03-14,DEN,2022-03-14 17:00:00,3,0,2,0,0,4.0,5,103.0,45.0,99.7,2
2022-03-14,GSW,2022-03-14 17:00:00,3,0,1,0,0,3.5,5,19.0,5.0,13.6,0
2022-03-14,LAC,2022-03-14 17:00:00,8,0,0,0,0,8.0,9,300.0,240.0,296.25,2
2022-03-14,LAL,2022-03-14 17:00:00,3,0,1,2,0,4.0,7,32.0,10.0,15.55,0
2022-03-14,MIL,2022-03-14 17:00:00,3,0,0,0,0,3.0,4,63.0,45.0,59.25,1
2022-03-14,MIN,2022-03-14 17:00:00,2,0,3,1,0,3.75,7,25.0,5.0,13.75,0
2022-03-14,OKC,2022-03-14 17:00:00,8,0,0,0,0,8.0,9,144.0,45.0,140.25,3
2022-03-14,PHI,2022-03-14 17:00:00,3,0,0,1,0,3.25,5,23.0,5.0,16.7,0
2022-03-14,POR,2022-03-14 17:00:00,8,0,0,0,0,8.0,8,40.0,7.0,40.0,0
2022-03-14,SAC,2022-03-14 17:00:00,2,0,2,0,0,3.0,5,21.0,7.0,13.95,0
2022-03-14,SAS,2022-03-14 17:00:00,4,0,0,0,1,4.0,6,38.0,14.0,31.25,1
2022-03-14,TOR,2022-03-14 17:00:00,5,0,1,0,0,5.5,7,62.0,25.0,56.6,2
2022-03-14,UTA,2022-03-14 17:00:00,1,0,2,0,0,2.0,4,21.0,10.0,13.95,0
2022-03-14,WAS,2022-03-14 17:00:00,5,0,0,0,0,5.0,6,70.0,45.0,66.25,1
2022-03-15,BRK,2022-03-15 17:00:00,7,0,0,0,0,7.0,7,67.0,45.0,67.0,1
2022-03-15,DET,2022-03-15 17:00:00,6,0,1,1,1,6.75,9,53.0,14.0,36.45,1
2022-03-15,IND,2022-03-15 17:00:00,4,0,4,0,0,6.0,8,335.0,240.0,322.9,3
2022-03-15,MEM,2022-03-15 17:00:00,3,1,0,0,0,3.75,4,18.0,5.0,17.25,0
2022-03-15,MIA,2022-03-15 17:00:00,3,0,0,0,0,3.0,3,13.0,5.0,13.0,0
2022-03-15,NOP,2022-03-15 17:00:00,4,0,0,0,1,4.0,6,281.0,240.0,272.25,2
2022-03-15,ORL,2022-03-15 17:00:00,3,0,0,0,1,3.0,4,58.0,45.0,55.0,1
2022-03-15,PHX,2022-03-15 17:00:00,5,0,0,0,0,5.0,5,276.0,240.0,276.0,2
2022-03-16,ATL,2022-03-16 17:00:00,3,0,0,1,0,3.25,4,16.0,5.0,13.45,0
2022-03-16,BOS,2022-03-16 17:00:00,4,0,0,0,0,4.0,5,30.0,10.0,26.25,0
2022-03-16,BRK,2022-03-16 17:00:00,5,0,2,0,0,6.0,8,72.0,45.0,64.95,1
2022-03-16,CHA,2022-03-16 17:00:00,4,0,0,0,0,4.0,5,30.0,10.0,26.25,0
2022-03-16,CHI,2022-03-16 17:00:00,5,0,0,1,0,5.25,6,51.0,30.0,48.45,1
2022-03-16,CLE,2022-03-16 17:00:00,4,0,0,0,0,4.0,4,41.0,25.0,41.0,1
2022-03-16,DAL,2022-03-16 17:00:00,5,0,0,0,0,5.0,5,81.0,45.0,81.0,2
2022-03-16,DEN,2022-03-16 17:00:00,3,0,2,1,0,4.25,6,106.0,45.0,100.15,2
2022-03-16,GSW,2022-03-16 17:00:00,3,0,2,0,0,4.0,6,22.0,5.0,14.95,0
2022-03-16,HOU,2022-03-16 17:00:00,1,0,1,0,0,1.5,3,13.0,5.0,7.6,0
2022-03-16,LAC,2022-03-16 17:00:00,5,0,0,0,0,5.0,6,287.0,240.0,283.25,2
2022-03-16,LAL,2022-03-16 17:00:00,3,0,1,1,0,3.75,5,24.0,10.0,13.85,0
2022-03-16,MIL,2022-03-16 17:00:00,4,0,0,0,0,4.0,5,300.0,240.0,296.25,2
2022-03-16,MIN,2022-03-16 17:00:00,2,0,4,1,0,4.25,8,35.0,10.0,22.1,0
2022-03-16,NYK,2022-03-16 17:00:00,6,0,0,0,0,6.0,6,64.0,45.0,64.0,1
2022-03-16,OKC,2022-03-16 17:00:00,7,0,1,0,0,7.5,8,181.0,45.0,179.35,4
2022-03-16,PHI,2022-03-16 17:00:00,3,0,1,0,0,3.5,4,18.0,5.0,16.35,0
2022-03-16,PHX,2022-03-16 17:00:00,5,0,0,0,0,5.0,6,281.0,240.0,277.25,2
2022-03-16,POR,2022-03-16 17:00:00,7,0,1,0,0,7.5,8,40.0,7.0,38.35,0
2022-03-16,SAC,2022-03-16 17:00:00,3,0,0,0,0,3.0,4,20.0,7.0,16.25,0
2022-03-16,SAS,2022-03-16 17:00:00,6,0,0,0,0,6.0,6,42.0,14.0,42.0,1
2022-03-16,TOR,2022-03-16 17:00:00,4,1,2,0,0,5.75,8,43.0,14.0,35.2,1
2022-03-16,UTA,2022-03-16 17:00:00,4,0,0,0,0,4.0,4,26.0,10.0,26.0,0
2022-03-16,WAS,2022-03-16 17:00:00,5,0,0,0,0,5.0,6,70.0,45.0,66.25,1
2022-03-17,DET,2022-03-17 17:00:00,6,0,0,0,1,6.0,7,43.0,14.0,29.0,0
2022-03-17,ORL,2022-03-17 17:00:00,5,0,0,0,0,5.0,5,68.0,45.0,68.0,1
2022-03-18,ATL,2022-03-18 17:00:00,2,0,2,0,1,3.0,5,19.0,5.0,10.7,0
2022-03-18,BOS,2022-03-18 17:00:00,4,0,0,0,0,4.0,5,30.0,10.0,26.25,0
2022-03-18,BRK,2022-03-18 17:00:00,5,0,0,1,0,5.25,7,69.0,45.0,62.7,1
2022-03-18,CHI,2022-03-18 17:00:00,5,0,0,1,0,5.25,7,56.0,30.0,49.7,1
2022-03-18,CLE,2022-03-18 17:00:00,4,0,0,0,0,4.0,4,41.0,25.0,41.0,1
2022-03-18,DAL,2022-03-18 17:00:00,3,0,0,1,0,3.25,4,76.0,45.0,73.45,2
2022-03-18,DEN,2022-03-18 17:00:00,3,0,1,0,0,3.5,4,100.0,45.0,98.35,2
2022-03-18,HOU,2022-03-18 17:00:00,2,0,1,0,0,2.5,3,18.0,10.0,16.35,0
2022-03-18,IND,2022-03-18 17:00:00,5,0,2,0,0,6.0,8,330.0,240.0,322.95,3
2022-03-18,LAC,2022-03-18 17:00:00,6,0,0,0,0,6.0,7,292.0,240.0,288.25,2
2022-03-18,LAL,2022-03-18 17:00:00,3,0,2,0,0,4.0,5,24.0,10.0,16.85,0
2022-03-18,MEM,2022-03-18 17:00:00,3,0,2,0,0,4.0,5,21.0,5.0,17.7,0
2022-03-18,MIA,2022-03-18 17:00:00,1,0,3,0,0,2.5,4,19.0,10.0,10.2,0
2022-03-18,NOP,2022-03-18 17:00:00,4,0,2,0,0,5.0,7,282.0,240.0,274.95,2
2022-03-18,NYK,2022-03-18 17:00:00,5,0,1,0,0,5.5,6,64.0,45.0,62.35,1
2022-03-18,OKC,2022-03-18 17:00:00,7,0,1,0,0,7.5,9,186.0,45.0,180.6,4
2022-03-18,PHI,2022-03-18 17:00:00,3,0,1,0,0,3.5,4,18.0,5.0,16.35,0
2022-03-18,PHX,2022-03-18 17:00:00,5,0,1,0,0,5.5,7,284.0,240.0,278.6,2
2022-03-18,POR,2022-03-18 17:00:00,7,0,0,0,0,7.0,7,37.0,7.0,37.0,0
2022-03-18,SAC,2022-03-18 17:00:00,3,0,1,0,0,3.5,5,23.0,7.0,17.6,0
2022-03-18,SAS,2022-03-18 17:00:00,6,0,1,0,1,6.5,9,55.0,14.0,44.6,1
2022-03-18,TOR,2022-03-18 17:00:00,3,0,0,0,0,3.0,4,47.0,25.0,43.25,2
2022-03-18,UTA,2022-03-18 17:00:00,5,0,0,0,0,5.0,6,34.0,10.0,30.25,0
2022-03-18,WAS,2022-03-18 17:00:00,5,0,0,0,0,5.0,5,70.0,45.0,70.0,1
2022-03-19,CHA,2022-03-19 17:00:00,5,0,0,0,0,5.0,5,30.0,10.0,30.0,0
2022-03-19,CLE,2022-03-19 17:00:00,3,1,0,0,0,3.75,5,46.0,25.0,39.75,1
2022-03-19,DAL,2022-03-19 17:00:00,5,0,0,0,0,5.0,6,90.0,45.0,86.25,2
2022-03-19,DET,2022-03-19 17:00:00,4,0,1,1,0,4.75,6,29.0,12.0,24.8,0
2022-03-19,LAL,2022-03-19 17:00:00,3,0,3,1,0,4.75,8,42.0,10.0,20.95,0
2022-03-19,MIL,2022-03-19 17:00:00,4,0,0,0,1,4.0,5,298.0,240.0,253.0,1
2022-03-19,MIN,2022-03-19 17:00:00,2,0,0,0,5,2.0,8,35.0,10.0,16.25,0
2022-03-19,WAS,2022-03-19 17:00:00,2,0,1,0,0,2.5,4,70.0,45.0,60.75,1
2022-03-20,ATL,2022-03-20 17:00:00,2,0,0,0,1,2.0,3,11.0,5.0,8.0,0
2022-03-20,BOS,2022-03-20 17:00:00,2,0,1,0,0,2.5,4,25.0,10.0,15.75,0
2022-03-20,DEN,2022-03-20 17:00:00,4,0,0,0,0,4.0,5,105.0,45.0,101.25,2
2022-03-20,GSW,2022-03-20 17:00:00,5,0,1,0,0,5.5,6,21.0,5.0,19.35,0
2022-03-20,HOU,2022-03-20 17:00:00,3,0,0,0,0,3.0,3,18.0,10.0,18.0,0
2022-03-20,IND,2022-03-20 17:00:00,7,0,0,0,2,7.0,10,338.0,240.0,328.25,3
2022-03-20,MEM,2022-03-20 17:00:00,5,0,0,0,0,5.0,6,26.0,5.0,22.25,0
2022-03-20,NOP,2022-03-20 17:00:00,5,0,0,0,0,5.0,5,274.0,240.0,274.0,2
2022-03-20,NYK,2022-03-20 17:00:00,5,0,0,0,0,5.0,5,61.0,45.0,61.0,1
2022-03-20,OKC,2022-03-20 17:00:00,8,0,0,0,0,8.0,8,181.0,45.0,181.0,4
2022-03-20,ORL,2022-03-20 17:00:00,3,0,0,0,0,3.0,3,55.0,45.0,55.0,1
2022-03-20,PHI,2022-03-20 17:00:00,4,0,1,0,0,4.5,5,21.0,5.0,19.35,0
2022-03-20,PHX,2022-03-20 17:00:00,6,0,0,0,1,6.0,8,287.0,240.0,280.25,2
2022-03-20,POR,2022-03-20 17:00:00,8,0,0,0,0,8.0,9,45.0,7.0,41.25,0
2022-03-20,SAC,2022-03-20 17:00:00,3,0,1,0,0,3.5,5,23.0,7.0,17.6,0
2022-03-20,SAS,2022-03-20 17:00:00,6,0,0,0,2,6.0,9,53.0,14.0,41.25,1
2022-03-20,TOR,2022-03-20 17:00:00,6,0,0,0,0,6.0,6,58.0,25.0,58.0,2
2022-03-20,UTA,2022-03-20 17:00:00,4,0,2,0,0,5.0,6,32.0,10.0,28.7,0
2022-03-21,BOS,2022-03-21 17:00:00,3,0,1,0,0,3.5,5,26.0,10.0,16.75,0
2022-03-21,BRK,2022-03-21 17:00:00,6,0,1,0,0,6.5,8,72.0,45.0,68.1,1
2022-03-21,CHA,2022-03-21 17:00:00,4,0,0,0,0,4.0,4,25.0,10.0,25.0,0
2022-03-21,CHI,2022-03-21 17:00:00,4,0,0,0,1,4.0,5,50.0,30.0,45.0,1
2022-03-21,CLE,2022-03-21 17:00:00,4,0,0,0,0,4.0,4,41.0,25.0,41.0,1
2022-03-21,DAL,2022-03-21 17:00:00,2,0,1,0,0,2.5,3,73.0,45.0,71.35,2
2022-03-21,DET,2022-03-21 17:00:00,6,0,0,0,1,6.0,7,54.0,25.0,51.0,1
2022-03-21,HOU,2022-03-21 17:00:00,2,0,1,0,0,2.5,4,23.0,10.0,17.6,0
2022-03-21,LAL,2022-03-21 17:00:00,3,0,2,2,0,4.5,7,37.0,10.0,16.7,0
2022-03-21,MIA,2022-03-21 17:00:00,3,0,2,0,0,4.0,5,24.0,10.0,16.85,0
2022-03-21,MIN,2022-03-21 17:00:00,2,0,1,1,0,2.75,4,21.0,10.0,16.8,0
2022-03-21,NOP,2022-03-21 17:00:00,4,0,1,0,0,4.5,6,279.0,240.0,273.6,2
2022-03-21,OKC,2022-03-21 17:00:00,7,0,1,0,0,7.5,9,186.0,45.0,180.6,4
2022-03-21,PHI,2022-03-21 17:00:00,3,0,1,0,0,3.5,5,23.0,7.0,15.4,0
2022-03-21,POR,2022-03-21 17:00:00,8,0,0,0,0,8.0,9,45.0,7.0,41.25,0
2022-03-21,TOR,2022-03-21 17:00:00,6,0,0,0,0,6.0,7,62.0,25.0,58.25,2
2022-03-21,UTA,2022-03-21 17:00:00,3,0,0,1,0,3.25,5,31.0,10.0,24.7,0
2022-03-21,WAS,2022-03-21 17:00:00,5,0,1,0,0,5.5,6,73.0,45.0,71.35,1
2022-03-22,ATL,2022-03-22 17:00:00,4,0,1,0,0,4.5,5,17.0,5.0,15.35,0
2022-03-22,CHI,2022-03-22 17:00:00,4,0,1,0,0,4.5,6,54.0,30.0,48.05,1
2022-03-22,DEN,2022-03-22 17:00:00,4,0,0,1,0,4.25,5,103.0,45.0,100.45,2
2022-03-22,GSW,2022-03-22 17:00:00,4,0,1,1,0,4.75,6,21.0,5.0,16.8,0
2022-03-22,LAC,2022-03-22 17:00:00,5,0,0,0,0,5.0,6,287.0,240.0,283.25,2
2022-03-22,MIL,2022-03-22 17:00:00,4,0,0,1,0,4.25,5,256.0,240.0,253.45,1
2022-03-22,NYK,2022-03-22 17:00:00,7,0,0,0,0,7.0,7,69.0,45.0,69.0,1
2022-03-22,ORL,2022-03-22 17:00:00,3,0,0,0,0,3.0,3,55.0,45.0,55.0,1
2022-03-23,ATL,2022-03-23 17:00:00,4,0,2,0,0,5.0,7,25.0,5.0,17.95,0
2022-03-23,BOS,2022-03-23 17:00:00,5,0,0,2,0,5.5,7,31.0,5.0,25.9,0
2022-03-23,BRK,2022-03-23 17:00:00,7,0,0,0,0,7.0,7,74.0,45.0,74.0,1
2022-03-23,CHA,2022-03-23 17:00:00,5,0,0,0,0,5.0,5,30.0,10.0,30.0,0
2022-03-23,DAL,2022-03-23 17:00:00,5,0,0,0,0,5.0,5,81.0,45.0,81.0,2
2022-03-23,DET,2022-03-23 17:00:00,5,1,0,0,0,5.75,7,39.0,12.0,33.75,0
2022-03-23,GSW,2022-03-23 17:00:00,7,0,0,0,0,7.0,8,32.0,5.0,28.25,0
2022-03-23,HOU,2022-03-23 17:00:00,1,0,0,0,0,1.0,2,10.0,5.0,6.25,0
2022-03-23,IND,2022-03-23 17:00:00,5,0,3,0,0,6.5,9,335.0,240.0,324.65,3
2022-03-23,LAL,2022-03-23 17:00:00,4,0,1,0,0,4.5,5,24.0,10.0,18.5,0
2022-03-23,MEM,2022-03-23 17:00:00,4,0,0,0,1,4.0,6,26.0,5.0,17.25,0
2022-03-23,MIA,2022-03-23 17:00:00,3,0,4,0,0,5.0,8,46.0,12.0,26.85,0
2022-03-23,MIN,2022-03-23 17:00:00,2,0,1,0,0,2.5,4,23.0,10.0,17.6,0
2022-03-23,NYK,2022-03-23 17:00:00,7,0,0,0,0,7.0,8,72.0,45.0,68.25,1
2022-03-23,OKC,2022-03-23 17:00:00,7,0,2,0,0,8.0,10,189.0,45.0,181.95,4
2022-03-23,ORL,2022-03-23 17:00:00,4,0,2,0,0,5.0,7,77.0,45.0,66.1,1
2022-03-23,PHI,2022-03-23 17:00:00,3,0,0,0,0,3.0,4,18.0,5.0,14.25,0
2022-03-23,PHX,2022-03-23 17:00:00,5,0,0,0,0,5.0,5,276.0,240.0,276.0,2
2022-03-23,POR,2022-03-23 17:00:00,8,0,0,1,0,8.25,10,55.0,10.0,42.75,0
2022-03-23,SAC,2022-03-23 17:00:00,3,1,0,0,0,3.75,4,16.0,7.0,15.25,0
2022-03-23,SAS,2022-03-23 17:00:00,6,0,0,0,1,6.0,7,45.0,14.0,42.0,1
2022-03-23,UTA,2022-03-23 17:00:00,3,0,0,0,0,3.0,3,23.0,10.0,23.0,0
2022-03-24,CHI,2022-03-24 17:00:00,5,0,0,0,1,5.0,6,52.0,30.0,48.0,1
2022-03-24,CLE,2022-03-24 17:00:00,4,0,0,0,0,4.0,4,41.0,25.0,41.0,1
2022-03-24,DEN,2022-03-24 17:00:00,4,0,0,0,0,4.0,5,105.0,45.0,101.25,2
2022-03-24,IND,2022-03-24 17:00:00,7,0,2,0,0,8.0,10,335.0,240.0,327.95,3
2022-03-24,MEM,2022-03-24 17:00:00,6,0,0,0,0,6.0,7,28.0,5.0,24.25,0
2022-03-24,MIL,2022-03-24 17:00:00,3,0,0,0,2,3.0,6,66.0,45.0,52.25,1
2022-03-24,NOP,2022-03-24 17:00:00,2,1,0,1,0,3.0,4,271.0,240.0,267.7,2
2022-03-24,PHX,2022-03-24 17:00:00,4,0,0,1,0,4.25,6,281.0,240.0,256.0,2
2022-03-24,TOR,2022-03-24 17:00:00,4,0,2,0,0,5.0,6,57.0,25.0,41.6,2
2022-03-24,WAS,2022-03-24 17:00:00,5,0,0,0,0,5.0,5,68.0,45.0,68.0,1
2022-03-25,ATL,2022-03-25 17:00:00,3,0,1,0,0,3.5,4,14.0,5.0,12.35,0
2022-03-25,CHA,2022-03-25 17:00:00,5,0,0,0,0,5.0,5,30.0,10.0,30.0,0
2022-03-25,DAL,2022-03-25 17:00:00,6,0,0,0,0,6.0,6,86.0,45.0,86.0,2
2022-03-25,DET,2022-03-25 17:00:00,5,0,0,0,0,5.0,5,53.0,25.0,53.0,1
2022-03-25,GSW,2022-03-25 17:00:00,3,0,1,0,0,3.5,4,15.0,5.0,13.35,0
2022-03-25,HOU,2022-03-25 17:00:00,2,0,0,0,0,2.0,3,15.0,5.0,11.25,0
2022-03-25,LAC,2022-03-25 17:00:00,5,1,1,0,0,6.25,8,293.0,240.0,286.85,2
2022-03-25,MIA,2022-03-25 17:00:00,4,0,5,0,0,6.5,9,51.0,12.0,33.95,0
2022-03-25,MIN,2022-03-25 17:00:00,2,0,1,0,0,2.5,4,23.0,10.0,17.6,0
2022-03-25,NYK,2022-03-25 17:00:00,5,0,2,0,0,6.0,7,67.0,45.0,63.7,1
2022-03-25,PHI,2022-03-25 17:00:00,3,0,0,0,0,3.0,4,18.0,5.0,14.25,0
2022-03-25,POR,2022-03-25 17:00:00,9,0,0,0,0,9.0,10,48.0,7.0,44.25,0
2022-03-25,UTA,2022-03-25 17:00:00,3,0,1,0,0,3.5,4,26.0,10.0,24.35,0
2022-03-25,WAS,2022-03-25 17:00:00,7,0,0,0,0,7.0,8,81.0,45.0,77.25,1
2022-03-26,BRK,2022-03-26 17:00:00,5,0,0,2,0,5.5,7,74.0,45.0,62.95,1
2022-03-26,CHI,2022-03-26 17:00:00,4,0,0,2,0,4.5,6,51.0,30.0,45.9,1
2022-03-26,CLE,2022-03-26 17:00:00,4,0,0,0,0,4.0,4,41.0,25.0,41.0,1
2022-03-26,DEN,2022-03-26 17:00:00,4,0,0,0,0,4.0,5,105.0,45.0,101.25,2
2022-03-26,HOU,2022-03-26 17:00:00,3,0,0,0,0,3.0,4,18.0,5.0,14.25,0
2022-03-26,IND,2022-03-26 17:00:00,6,0,4,0,0,8.0,10,335.0,240.0,326.2,3
2022-03-26,MEM,2022-03-26 17:00:00,5,0,0,0,0,5.0,6,24.0,5.0,20.25,0
2022-03-26,MIA,2022-03-26 17:00:00,3,0,6,0,0,6.0,10,56.0,12.0,31.35,0
2022-03-26,MIL,2022-03-26 17:00:00,3,0,1,1,0,3.75,6,62.0,45.0,54.05,1
2022-03-26,NOP,2022-03-26 17:00:00,3,0,0,0,0,3.0,3,268.0,240.0,268.0,2
2022-03-26,OKC,2022-03-26 17:00:00,7,0,1,0,0,7.5,9,186.0,45.0,180.6,4
2022-03-26,ORL,2022-03-26 17:00:00,4,0,0,0,0,4.0,4,58.0,45.0,58.0,1
2022-03-26,POR,2022-03-26 17:00:00,9,0,0,0,0,9.0,10,48.0,7.0,44.25,0
2022-03-26,SAC,2022-03-26 17:00:00,4,0,0,0,0,4.0,4,16.0,7.0,16.0,0
2022-03-26,SAS,2022-03-26 17:00:00,7,0,0,0,0,7.0,7,45.0,14.0,45.0,1
2022-03-26,TOR,2022-03-26 17:00:00,4,0,1,0,0,4.5,5,32.0,14.0,30.35,1
2022-03-27,BOS,2022-03-27 17:00:00,5,0,0,0,2,5.0,8,34.0,5.0,24.25,0
2022-03-27,BRK,2022-03-27 17:00:00,2,0,1,0,1,2.5,5,66.0,45.0,53.75,1
2022-03-27,CHA,2022-03-27 17:00:00,5,0,0,0,0,5.0,5,30.0,10.0,30.0,0
2022-03-27,DAL,2022-03-27 17:00:00,3,0,1,1,0,3.75,5,81.0,45.0,76.8,2
2022-03-27,DET,2022-03-27 17:00:00,6,0,0,0,0,6.0,6,41.0,12.0,41.0,0
2022-03-27,GSW,2022-03-27 17:00:00,4,0,0,0,0,4.0,4,16.0,5.0,16.0,0
2022-03-27,LAL,2022-03-27 17:00:00,3,0,2,1,0,4.25,6,27.0,10.0,15.2,0
2022-03-27,MIN,2022-03-27 17:00:00,3,0,0,0,1,3.0,4,28.0,10.0,25.0,0
2022-03-27,NOP,2022-03-27 17:00:00,2,1,2,1,0,4.0,7,289.0,240.0,274.8,2
2022-03-27,NYK,2022-03-27 17:00:00,6,0,0,0,1,6.0,8,72.0,45.0,65.25,1
2022-03-27,PHI,2022-03-27 17:00:00,3,0,0,0,0,3.0,4,18.0,5.0,14.25,0
2022-03-27,PHX,2022-03-27 17:00:00,5,0,0,0,0,5.0,6,259.0,240.0,255.25,1
2022-03-27,UTA,2022-03-27 17:00:00,3,0,1,0,0,3.5,5,66.0,45.0,60.6,1
2022-03-27,WAS,2022-03-27 17:00:00,3,0,0,0,3,3.0,6,71.0,45.0,58.0,1
2022-03-28,ATL,2022-03-28 17:00:00,3,0,2,0,0,4.0,5,17.0,5.0,13.7,0
2022-03-28,BOS,2022-03-28 17:00:00,4,0,0,0,0,4.0,5,17.0,5.0,13.25,0
2022-03-28,CHA,2022-03-28 17:00:00,5,0,0,0,0,5.0,6,35.0,10.0,31.25,0
2022-03-28,CHI,2022-03-28 17:00:00,4,0,0,0,0,4.0,4,45.0,30.0,45.0,1
2022-03-28,CLE,2022-03-28 17:00:00,5,0,0,0,0,5.0,5,46.0,25.0,46.0,1
2022-03-28,DEN,2022-03-28 17:00:00,4,0,2,0,0,5.0,6,106.0,45.0,102.7,2
2022-03-28,GSW,2022-03-28 17:00:00,6,0,1,0,0,6.5,8,30.0,5.0,24.6,0
2022-03-28,HOU,2022-03-28 17:00:00,2,0,3,0,0,3.5,5,19.0,5.0,14.05,0
2022-03-28,IND,2022-03-28 17:00:00,8,0,0,0,1,8.0,9,330.0,240.0,327.0,3
2022-03-28,MEM,2022-03-28 17:00:00,5,0,2,0,0,6.0,8,32.0,5.0,24.95,0
2022-03-28,MIA,2022-03-28 17:00:00,3,0,3,0,0,4.5,6,31.0,12.0,21.1,0
2022-03-28,NYK,2022-03-28 17:00:00,5,0,1,0,0,5.5,7,69.0,45.0,63.6,1
2022-03-28,OKC,2022-03-28 17:00:00,8,0,0,0,0,8.0,9,186.0,45.0,182.25,4
2022-03-28,ORL,2022-03-28 17:00:00,3,0,0,0,0,3.0,3,55.0,45.0,55.0,1
2022-03-28,POR,2022-03-28 17:00:00,10,1,0,0,0,10.75,12,54.0,7.0,49.5,0
2022-03-28,SAC,2022-03-28 17:00:00,5,0,0,0,0,5.0,5,19.0,7.0,19.0,0
2022-03-28,SAS,2022-03-28 17:00:00,6,0,0,0,1,6.0,7,47.0,14.0,42.0,1
2022-03-28,TOR,2022-03-28 17:00:00,5,0,1,0,0,5.5,6,35.0,14.0,33.35,1
2022-03-29,BRK,2022-03-29 17:00:00,4,0,0,0,0,4.0,4,58.0,45.0,58.0,1
2022-03-29,CHI,2022-03-29 17:00:00,4,0,1,1,0,4.75,7,57.0,30.0,48.5,1
2022-03-29,DAL,2022-03-29 17:00:00,4,0,0,0,0,4.0,4,80.0,45.0,80.0,2
2022-03-29,DET,2022-03-29 17:00:00,6,0,0,0,0,6.0,6,63.0,25.0,63.0,1
2022-03-29,LAC,2022-03-29 17:00:00,4,0,1,0,0,4.5,6,287.0,240.0,281.6,2
2022-03-29,LAL,2022-03-29 17:00:00,2,2,0,1,0,3.75,5,24.0,10.0,18.2,0
2022-03-29,MIL,2022-03-29 17:00:00,1,0,0,1,0,1.25,2,48.0,45.0,45.45,1
2022-03-29,PHI,2022-03-29 17:00:00,3,0,0,0,1,3.0,4,18.0,5.0,13.0,0
2022-03-29,UTA,2022-03-29 17:00:00,2,0,3,0,0,3.5,6,69.0,45.0,56.45,1
2022-03-29,WAS,2022-03-29 17:00:00,6,0,0,0,0,6.0,6,73.0,45.0,73.0,1
2022-03-30,ATL,2022-03-30 17:00:00,4,0,2,0,0,5.0,7,28.0,6.0,19.3,0
2022-03-30,BOS,2022-03-30 17:00:00,2,0,0,2,0,2.5,4,14.0,5.0,8.9,0
2022-03-30,CHA,2022-03-30 17:00:00,6,0,0,0,0,6.0,6,35.0,10.0,35.0,0
2022-03-30,CLE,2022-03-30 17:00:00,5,0,0,0,1,5.0,7,103.0,45.0,94.25,2
2022-03-30,DAL,2022-03-30 17:00:00,7,0,0,0,0,7.0,8,107.0,45.0,103.25,2
2022-03-30,DEN,2022-03-30 17:00:00,4,0,1,0,0,4.5,5,103.0,45.0,101.35,2
